Ref	Sample	Mutation	lagging_ts	leading_uts	ts_lagging_wg	uts_leading_wg	oddsratio	lowerconfint	higherconfint	flag
T_2	MLH_A	[DelT]234	67	60	89310261	87254718	1.09096580956929	0.770047028436779	1.54562819372906	
T_2	MSH3_KO5_d1	[InsT]234	2	0	89310261	87254718	1	1	1	
T_2	DheMS6d2	[InsT]234	583	616	89310261	87254718	0.924645312315905	0.825641928986576	1.03552027043636	
T_2	POD478_2	[DelT]234	6	9	89310261	87254718	0.651322807218499	0.231832150429831	1.82986440153557	
T_2	EXO1_KO22_d1	[DelT]234	4	1	89310261	87254718	3.90793711409878	0.436792629376444	34.9638969630797	
T_2	POLE_L424V_d1	[InsT]234	22	25	89310261	87254718	0.859746101899918	0.484776724280559	1.5247501018723	
T_2	POLE_P8_5	[DelT]234	5	3	89310261	87254718	1.62830711178344	0.389140642452002	6.81343391319393	
T_2	POLE_P8_2	[DelT]234	12	17	89310261	87254718	0.689635896626588	0.329371030539246	1.44395719665239	
T_2	DheMS6d3	[DelT]234	1301	991	89310261	87254718	1.2826040198762	1.18087283015168	1.39309926505064	*
T_2	RPE1_c2_MSH2_7_2	[InsT]234	23	27	89310261	87254718	0.832245795953551	0.477222910562718	1.45138267579325	
T_2	EXO1_KO22_d1	[InsT]234	3	2	89310261	87254718	1.46547638458283	0.244873433166688	8.77033088480472	
T_2	POLE_L424V_d2	[DelT]234	8	6	89310261	87254718	1.30264568839593	0.451985929076137	3.75428897303278	
T_2	POLE_P8_5	[InsT]234	9	21	89310261	87254718	0.418707475406711	0.191771417409671	0.914192283341907	*
T_2	POLE_P8_2	[InsT]234	20	19	89310261	87254718	1.02840447579743	0.548872671320967	1.92688727477511	
T_2	RPE1_c2_MSH2_9_2	[DelT]234	51	43	89310261	87254718	1.15874884749433	0.772254443981492	1.73867421810734	
T_2	RPE1_c2_MSH2_7_3	[DelT]234	56	47	89310261	87254718	1.16406643849176	0.789934184490164	1.71539692778009	
T_2	POLE_L424V_d3	[InsT]234	9	9	89310261	87254718	0.976984243645399	0.387817393926017	2.46120526639777	
T_2	POLE_L424V_d2	[InsT]234	5	12	89310261	87254718	0.407076735957402	0.143413371235328	1.15548130226864	
T_2	RPE1_c2_MSH2_7_1	[DelT]234	56	44	89310261	87254718	1.24343464750447	0.837806024638265	1.84545070952687	
T_2	RPE1_c2_MSH2_9_3	[InsT]234	37	30	89310261	87254718	1.20494732159669	0.744460886008981	1.95026773751215	
T_2	RPE1_c2_MSH2_9_2	[InsT]234	32	24	89310261	87254718	1.30264576972476	0.767318397162963	2.21144965070014	
T_2	RPE1_c2_MSH2_7_3	[InsT]234	25	19	89310261	87254718	1.28550566671534	0.707957291933083	2.33421540817104	
T_2	POLE_P8_1	[DelT]234	16	7	89310261	87254718	2.23310706883148	0.918704975600323	5.42803980963154	
T_2	POLE_L424V_d3	[DelT]234	14	15	89310261	87254718	0.911851949082617	0.44015726278751	1.88903841272561	
T_2	RPE1_c2_MSH2_7_1	[InsT]234	25	31	89310261	87254718	0.787890461564967	0.465216928983912	1.33436971174048	
T_2	RPE1_c2_OGG1_11_1	[DelT]234	4	1	89310261	87254718	3.90793711409878	0.436792629376444	34.9638969630797	
T_2	RPE1_c2_MSH2_9_3	[DelT]234	64	47	89310261	87254718	1.33036176315831	0.912968285551223	1.93858039636624	
T_2	RPE1_WT_1	[InsT]234	1	0	89310261	87254718	1	1	1	
T_2	POLE_P8_1	[InsT]234	23	32	89310261	87254718	0.702207350096861	0.410938544720199	1.19992434115859	
T_2	SETD2_KO15_d3	[DelT]234	3	2	89310261	87254718	1.46547638458283	0.244873433166688	8.77033088480472	
T_2	RPE1_c2_MSH2_7_2	[DelT]234	55	65	89310261	87254718	0.826678870618317	0.577280543169014	1.18382294919421	
T_2	RPE1_c2_OGG1_11_1	[InsT]234	2	2	89310261	87254718	0.976984245449339	0.137621411432265	6.93568105371452	
T_2	RPE1_WT_U1	[DelT]234	7	5	89310261	87254718	1.36777797317652	0.434113208640278	4.30951315618016	
T_2	RPE1_WT_2	[DelT]234	7	1	89310261	87254718	6.83889017939642	0.841420123671331	55.5850966361175	
T_2	RPE1_WT_1	[DelT]234	3	1	89310261	87254718	2.93095280275643	0.304877894461962	28.1768028710182	
T_2	SETD2_KO15_d3	[InsT]234	0	0	89310261	87254718	1	1	1	
T_2	RPE1_WT_U2	[InsT]234	3	3	89310261	87254718	0.976984245191633	0.197189778350079	4.84050554414694	
T_2	RPE1_c2_OGG1_11_2	[DelT]234	2	0	89310261	87254718	1	1	1	
T_2	RPE1_WT_U1	[InsT]234	5	0	89310261	87254718	1	1	1	
T_2	RPE1_WT_2	[InsT]234	0	4	89310261	87254718	1	1	1	
T_2	SETD2_KO19_d4	[DelT]234	2	1	89310261	87254718	1.95396851329252	0.177179237632714	21.5487604639836	
T_2	SETD2_KO19_d3	[DelT]234	0	3	89310261	87254718	1	1	1	
T_2	RPE1_c2_OGG1_1110	[InsT]234	1	1	89310261	87254718	0.976984245707044	0.0611092265621488	15.6195433988847	
T_2	RPE1_c2_OGG1_11_2	[InsT]234	1	0	89310261	87254718	1	1	1	
T_2	RPE1_WT_U2	[DelT]234	7	4	89310261	87254718	1.70972248606526	0.500503139618468	5.84042486044242	
T_2	RPE1_c2_OGG1_1110	[DelT]234	1	1	89310261	87254718	0.976984245707044	0.0611092265621488	15.6195433988847	
T_2	SETD2_KO19_d4	[InsT]234	2	0	89310261	87254718	1	1	1	
T_2	SETD2_KO19_d3	[InsT]234	1	0	89310261	87254718	1	1	1	
T_5	E_MSHd1	[DelT]567	507	588	5175406	4860060	0.809688254548642	0.718997300314175	0.91181854127624	*
T_5	POLE_L424V_d1	[InsT]567	159	213	5175406	4860060	0.700985501305746	0.570817147155439	0.860837267222213	*
T_5	POLE_L424V_d3	[DelT]567	35	39	5175406	4860060	0.842752588692155	0.533960677197271	1.3301202805332	
T_5	POLE_L424V_d2	[DelT]567	16	15	5175406	4860060	1.00167291740333	0.495228499849079	2.02603168792802	
T_5	DheML6d3	[DelT]567	792	687	5175406	4860060	1.08260672779284	0.977436757049768	1.19909274805658	
T_5	DheML6d1	[DelT]567	706	598	5175406	4860060	1.10868081021678	0.994253787211812	1.23627704993702	
T_5	E_MSHd1	[InsT]567	1486	1849	5175406	4860060	0.75463781151724	0.704820256571875	0.807976531976215	*
T_5	DheMS6d3	[InsT]567	2362	1818	5175406	4860060	1.22016618832895	1.14777367060917	1.29712465555255	*
T_5	POLE_L424V_d3	[InsT]567	88	118	5175406	4860060	0.70031706755483	0.531377680091279	0.92296687174431	*
T_5	POLE_L424V_d2	[InsT]567	90	113	5175406	4860060	0.747926164854013	0.567019339846582	0.986551090522921	*
T_5	DheML6d3	[InsT]567	1827	1316	5175406	4860060	1.30381385061421	1.21460547019898	1.39957426404062	*
T_5	DheML6d1	[InsT]567	1932	1450	5175406	4860060	1.25132144847164	1.1689300713877	1.33952013532024	*
T_5	E_MSHd2	[DelT]567	552	666	5175406	4860060	0.778303279249586	0.695266296472767	0.871257527603146	*
T_5	POLE_P8_2	[DelT]567	14	11	5175406	4860060	1.1951784346173	0.542592081646709	2.63264345148397	
T_5	POLE_P8_1	[DelT]567	14	14	5175406	4860060	0.939068190390216	0.447685200420182	1.96979722665632	
T_5	DheMS6d3	[DelT]567	1437	1171	5175406	4860060	1.15242594883608	1.06683764883264	1.24488067045998	*
T_5	DheMS6d2	[DelT]567	1165	963	5175406	4860060	1.13607905739339	1.04311691567335	1.23732594616654	*
T_5	EXO1_KO22_d1	[InsT]567	9	7	5175406	4860060	1.20737396018674	0.449651670462179	3.24195811001579	
T_5	E_MSHd2	[InsT]567	1528	1828	5175406	4860060	0.784890783153575	0.733330023534897	0.840076802678618	*
T_5	POLE_P8_2	[InsT]567	117	204	5175406	4860060	0.538572889927727	0.429071278153155	0.676019982072927	*
T_5	POLE_P8_1	[InsT]567	138	176	5175406	4860060	0.736307929103645	0.589215927587275	0.920120012167518	*
T_5	RPE1_c2_MSH2_7_3	[DelT]567	294	305	5175406	4860060	0.905194930571741	0.771205288910331	1.06246400811192	
T_5	DheMS6d2	[InsT]567	1962	1527	5175406	4860060	1.20666126156081	1.12858052488412	1.29014400660603	*
T_5	EXO1_KO22_d2	[DelT]567	2	4	5175406	4860060	0.469533972613539	0.0860012303520075	2.56347671464569	
T_5	EXO1_KO22_d1	[DelT]567	1	3	5175406	4860060	0.313022652333489	0.0325606255388567	3.00925363847702	
T_5	POLE_P8_5	[DelT]567	9	3	5175406	4860060	2.8172082257651	0.762695172645208	10.4060737132927	
T_5	RPE1_c2_MSH2_9_2	[InsT]567	243	253	5175406	4860060	0.901946425030172	0.756350599538066	1.07556912643627	
T_5	RPE1_c2_MSH2_7_3	[InsT]567	298	217	5175406	4860060	1.28961285036019	1.0826676606253	1.53611432602836	*
T_5	EXO1_KO22_d3	[InsT]567	6	7	5175406	4860060	0.804915506875935	0.270511148256767	2.39505461192443	
T_5	EXO1_KO22_d2	[InsT]567	13	8	5175406	4860060	1.52598739844491	0.632493266098527	3.68167957672758	
T_5	RPE1_c2_MSH2_7_1	[InsT]567	265	200	5175406	4860060	1.24427807860694	1.0355850865349	1.49502726239733	*
T_5	POLE_P8_5	[InsT]567	103	123	5175406	4860060	0.786370062093643	0.605253741955611	1.02168368684371	
T_5	RPE1_c2_MSH2_9_3	[DelT]567	359	369	5175406	4860060	0.913613355958037	0.790057935314553	1.05649133674302	
T_5	RPE1_c2_MSH2_9_2	[DelT]567	321	318	5175406	4860060	0.947924260691662	0.811754537212821	1.10693610299126	
T_5	MLH_A	[DelT]567	394	382	5175406	4860060	0.968565491613317	0.841407946329892	1.11493968607748	
T_5	EXO1_KO22_d3	[DelT]567	2	2	5175406	4860060	0.939068331670339	0.132280394670567	6.66651572776363	
T_5	RPE1_c2_MSH2_7_2	[DelT]567	350	335	5175406	4860060	0.981114914865785	0.844610696195268	1.13968066057922	
T_5	RPE1_c2_MSH2_7_1	[DelT]567	299	291	5175406	4860060	0.964882638543941	0.821068063762169	1.13388712489637	
T_5	RPE1_c2_MSH2_9_3	[InsT]567	326	258	5175406	4860060	1.1865864965395	1.00778748817448	1.39710755520525	*
T_5	MLH_A	[InsT]567	133	122	5175406	4860060	1.02373906287601	0.800718707722723	1.30887621177097	
T_5	RPE1_WT_1	[DelT]567	0	3	5175406	4860060	1	1	1	
T_5	MSH3_KO5_d3	[DelT]567	17	12	5175406	4860060	1.33034792167313	0.635375332819346	2.78548048890534	
T_5	RPE1_c2_MSH2_7_2	[InsT]567	231	189	5175406	4860060	1.14775680693568	0.947023805027934	1.39103756513103	
T_5	POD478_2	[InsT]567	175	116	5175406	4860060	1.4167120402868	1.12038391057586	1.79141541229559	*
T_5	RPE1_c2_OGG1_11_1	[DelT]567	4	2	5175406	4860060	1.87813738913422	0.344005195910704	10.2539150408052	
T_5	MLH1_2	[DelT]567	414	359	5175406	4860060	1.0829434011349	0.940192188489211	1.24736880865405	
T_5	RPE1_WT_1	[InsT]567	2	4	5175406	4860060	0.469533972613539	0.0860012303520075	2.56347671464569	
T_5	MSH3_KO5_d3	[InsT]567	11	3	5175406	4860060	3.44325582878215	0.960612676825798	12.3421343362016	
T_5	SETD2_KO15_d3	[DelT]567	3	3	5175406	4860060	0.93906831989702	0.189536925624964	4.65265175388105	
T_5	POD689_1	[DelT]567	1	0	5175406	4860060	1	1	1	
T_5	RPE1_c2_OGG1_11_1	[InsT]567	6	5	5175406	4860060	1.12688217335858	0.343914191718709	3.69238450523726	
T_5	MLH1_2	[InsT]567	153	123	5175406	4860060	1.1681143874135	0.921298970062419	1.48105150056769	
T_5	RPE1_WT_2	[DelT]567	5	5	5175406	4860060	0.93906829635037	0.271862799873119	3.24372906341711	
T_5	MSH3_KO5_d4	[DelT]567	4	6	5175406	4860060	0.626045281120191	0.176667738516682	2.21847348759632	
T_5	SETD2_KO15_d3	[InsT]567	12	6	5175406	4860060	1.87813874653794	0.704898459052836	5.00413230578892	
T_5	POD689_1	[InsT]567	17	12	5175406	4860060	1.33034792167313	0.635375332819346	2.78548048890534	
T_5	RPE1_c2_OGG1_11_2	[DelT]567	2	2	5175406	4860060	0.939068331670339	0.132280394670567	6.66651572776363	
T_5	MLH1_5	[DelT]567	356	325	5175406	4860060	1.02864299936158	0.885031110430971	1.1955584472283	
T_5	RPE1_WT_2	[InsT]567	5	6	5175406	4860060	0.782556752607189	0.238829204516378	2.56415488336609	
T_5	MSH3_KO5_d4	[InsT]567	5	3	5175406	4860060	1.56511447132309	0.374038373297392	6.54901604546691	
T_5	SETD2_KO19_d3	[DelT]567	1	0	5175406	4860060	1	1	1	
T_5	POD689_2	[DelT]567	1	0	5175406	4860060	1	1	1	
T_5	RPE1_c2_OGG1_11_2	[InsT]567	6	9	5175406	4860060	0.626045136607798	0.222834648380933	1.75884906551998	
T_5	MLH1_5	[InsT]567	125	123	5175406	4860060	0.954336656474046	0.744036170787002	1.22407819626122	
T_5	RPE1_WT_U1	[DelT]567	7	2	5175406	4860060	3.28674233619476	0.682788035698041	15.8214183901025	
T_5	POD478_1	[DelT]567	4	5	5175406	4860060	0.751254491921594	0.201736032165091	2.79763265677055	
T_5	SETD2_KO19_d3	[InsT]567	6	1	5175406	4860060	5.63441550411562	0.67833771780976	46.8006381475044	
T_5	POD689_2	[InsT]567	15	3	5175406	4860060	4.69535248641117	1.35931718524349	16.2186833293795	*
T_5	RPE1_c2_OGG1_1110	[DelT]567	2	0	5175406	4860060	1	1	1	
T_5	MSH3_KO5_d1	[DelT]567	5	4	5175406	4860060	1.17383561196514	0.315212676021703	4.37130277026901	
T_5	RPE1_WT_U1	[InsT]567	10	12	5175406	4860060	0.782556542533171	0.338105786578642	1.8112518820172	
T_5	POD478_1	[InsT]567	161	105	5175406	4860060	1.43991849661224	1.12606258117638	1.84125226390174	*
T_5	SETD2_KO19_d4	[DelT]567	1	0	5175406	4860060	1	1	1	
T_5	POLE_L424V_d1	[DelT]567	37	20	5175406	4860060	1.73728172812412	1.00839189974867	2.99303059021612	*
T_5	RPE1_c2_OGG1_1110	[InsT]567	10	8	5175406	4860060	1.1738357799094	0.463283295838837	2.97418545104385	
T_5	MSH3_KO5_d1	[InsT]567	1	0	5175406	4860060	1	1	1	
T_5	RPE1_WT_U2	[DelT]567	6	5	5175406	4860060	1.12688217335858	0.343914191718709	3.69238450523726	
T_5	POD478_2	[DelT]567	10	8	5175406	4860060	1.1738357799094	0.463283295838837	2.97418545104385	
T_5	SETD2_KO19_d4	[InsT]567	5	4	5175406	4860060	1.17383561196514	0.315212676021703	4.37130277026901	
T_5	RPE1_WT_U2	[InsT]567	12	10	5175406	4860060	1.12688232045715	0.486872721179234	2.60820479135328	
T_8	RPE1_c2_MSH2_9_3	[InsT]89	329	324	244666	224138	0.930141238343298	0.797774648375252	1.08447006310466	
T_8	POLE_L424V_d1	[InsT]89	122	113	244666	224138	0.989055953591355	0.765700481135134	1.27756440466682	
T_8	MLH_A	[InsT]89	171	181	244666	224138	0.865390642274373	0.702106559341874	1.0666485788682	
T_8	MSH3_KO5_d3	[DelT]89	19	16	244666	224138	1.08787303747849	0.559430208744997	2.11548773586542	
T_8	DheMS6d3	[DelT]89	952	822	244666	224138	1.06121772065526	0.966495626065068	1.16522312182397	
T_8	RPE1_c2_OGG1_11_1	[DelT]89	0	1	244666	224138	1	1	1	
T_8	POLE_L424V_d2	[DelT]89	11	9	244666	224138	1.1196805478917	0.463980144690491	2.7020219370882	
T_8	MLH1_2	[DelT]89	666	627	244666	224138	0.973006549533297	0.872338198409626	1.08529208873429	
T_8	DheML6d1	[DelT]89	472	436	244666	224138	0.991723004412269	0.870552258009804	1.12975930902636	
T_8	MSH3_KO5_d3	[InsT]89	10	4	244666	224138	2.29029739716173	0.718303703036424	7.30256873975743	
T_8	DheMS6d3	[InsT]89	1057	952	244666	224138	1.01721243033376	0.931743687485784	1.11052121127603	
T_8	RPE1_c2_OGG1_11_1	[InsT]89	6	3	244666	224138	1.83221613667947	0.458227526980177	7.32608971275067	
T_8	POLE_L424V_d2	[InsT]89	52	68	244666	224138	0.700481767432868	0.488168281270194	1.00513434676493	
T_8	MLH1_2	[InsT]89	216	180	244666	224138	1.09940519533647	0.902021776726347	1.33998071301499	
T_8	DheML6d1	[InsT]89	799	759	244666	224138	0.964260352220218	0.87292755955297	1.06514912570754	
T_8	MSH3_KO5_d4	[DelT]89	6	6	244666	224138	0.916095806425243	0.295456230743731	2.84045973387456	
T_8	E_MSHd1	[DelT]89	266	209	244666	224138	1.16612334474037	0.972803078446196	1.39786117589231	
T_8	RPE1_c2_OGG1_11_2	[DelT]89	0	4	244666	224138	1	1	1	
T_8	POLE_L424V_d3	[DelT]89	23	13	244666	224138	1.62084689181316	0.821058249341787	3.19970556145859	
T_8	MLH1_5	[DelT]89	615	507	244666	224138	1.1115232995606	0.988091235873571	1.2503744599797	
T_8	DheML6d3	[DelT]89	556	503	244666	224138	1.01265383000021	0.897475428983015	1.14261376556695	
T_8	MSH3_KO5_d4	[InsT]89	1	3	244666	224138	0.305363115552558	0.0317636605972621	2.93563873264665	
T_8	E_MSHd1	[InsT]89	837	658	244666	224138	1.16587736178306	1.05253012461558	1.29143099178722	*
T_8	RPE1_c2_OGG1_11_2	[InsT]89	5	4	244666	224138	1.14512529581748	0.307499370168251	4.26443781788422	
T_8	POLE_L424V_d3	[InsT]89	67	64	244666	224138	0.959028731720081	0.680819727864523	1.35092458491104	
T_8	MLH1_5	[InsT]89	161	174	244666	224138	0.847553454822046	0.68399272042668	1.05022588300746	
T_8	DheML6d3	[InsT]89	797	689	244666	224138	1.05989029978448	0.956998542679332	1.1738444704755	
T_8	POD478_1	[DelT]89	4	2	244666	224138	1.83220933369301	0.335589782608166	10.0032575973608	
T_8	E_MSHd2	[DelT]89	254	255	244666	224138	0.912414396392077	0.76681962182624	1.08565301023578	
T_8	RPE1_c2_OGG1_1110	[DelT]89	0	2	244666	224138	1	1	1	
T_8	POLE_P8_1	[DelT]89	2	4	244666	224138	0.458044501847432	0.0838960112100854	2.50077164154189	
T_8	MSH3_KO5_d1	[DelT]89	8	12	244666	224138	0.61071918078842	0.249640484462659	1.49406022258649	
T_8	DheMS6d2	[DelT]89	698	648	244666	224138	0.986746617447502	0.886552419744182	1.09826431619807	
T_8	POD478_1	[InsT]89	48	35	244666	224138	1.25641308956355	0.812676993300126	1.9424369886692	
T_8	E_MSHd2	[InsT]89	843	717	244666	224138	1.07735229154931	0.975084817628325	1.19034563878213	
T_8	RPE1_c2_OGG1_1110	[InsT]89	4	5	244666	224138	0.732873924025799	0.196797914492611	2.72921687153925	
T_8	POLE_P8_1	[InsT]89	84	74	244666	224138	1.03990857429786	0.760789192851545	1.42143165683641	
T_8	MSH3_KO5_d1	[InsT]89	1	0	244666	224138	1	1	1	
T_8	DheMS6d2	[InsT]89	774	711	244666	224138	0.997262432199187	0.900579678033626	1.10432467324529	
T_8	POD478_2	[DelT]89	2	3	244666	224138	0.610728727288581	0.102048639559456	3.65501764595514	
T_8	EXO1_KO22_d1	[DelT]89	4	1	244666	224138	3.6644350164717	0.409573183364307	32.7855546587384	
T_8	RPE1_WT_1	[DelT]89	1	1	244666	224138	0.91609752110028	0.0573004943168852	14.6462029371843	
T_8	POLE_P8_2	[DelT]89	5	8	244666	224138	0.572552429688426	0.187304986324847	1.75017382705222	
T_8	RPE1_WT_U2	[InsT]89	9	14	244666	224138	0.588904933379034	0.25489639065873	1.36058819688229	
T_8	RPE1_c2_MSH2_7_2	[InsT]89	268	232	244666	224138	1.05831485725235	0.88765131000463	1.2617908906992	
T_8	POD478_2	[InsT]89	52	42	244666	224138	1.13424493477966	0.755262149649279	1.70339738681559	
T_8	EXO1_KO22_d1	[InsT]89	10	6	244666	224138	1.52685130686896	0.554920939026352	4.20109379433015	
T_8	RPE1_WT_1	[InsT]89	3	2	244666	224138	1.37415138374008	0.229611401910755	8.22386000747789	
T_8	POLE_P8_2	[InsT]89	69	68	244666	224138	0.929550023339712	0.664969127745738	1.29940355098898	
T_8	SETD2_KO15_d3	[DelT]89	1	3	244666	224138	0.305363115552558	0.0317636605972621	2.93563873264665	
T_8	RPE1_c2_MSH2_7_3	[DelT]89	541	473	244666	224138	1.0479049632538	0.926150580960717	1.18566552198549	
T_8	POD689_1	[DelT]89	2	4	244666	224138	0.458044501847432	0.0838960112100854	2.50077164154189	
T_8	EXO1_KO22_d2	[DelT]89	5	3	244666	224138	1.52684053990351	0.364887499703544	6.3889336745898	
T_8	RPE1_WT_2	[DelT]89	5	4	244666	224138	1.14512529581748	0.307499370168251	4.26443781788422	
T_8	POLE_P8_5	[DelT]89	7	3	244666	224138	2.13759422979194	0.552758114662545	8.26638084549757	
T_8	SETD2_KO15_d3	[InsT]89	6	4	244666	224138	1.37415597155236	0.387777100820331	4.8695619987832	
T_8	RPE1_c2_MSH2_7_3	[InsT]89	305	275	244666	224138	1.01605582798326	0.8631585713323	1.19603683479071	
T_8	POD689_1	[InsT]89	6	1	244666	224138	5.4966974576964	0.661752693945008	45.6570607387007	
T_8	EXO1_KO22_d2	[InsT]89	8	12	244666	224138	0.61071918078842	0.249640484462659	1.49406022258649	
T_8	RPE1_WT_2	[InsT]89	5	8	244666	224138	0.572552429688426	0.187304986324847	1.75017382705222	
T_8	POLE_P8_5	[InsT]89	44	59	244666	224138	0.683134643293998	0.462314695915333	1.0094270093328	
T_8	SETD2_KO19_d3	[DelT]89	1	0	244666	224138	1	1	1	
T_8	RPE1_c2_MSH2_9_2	[DelT]89	555	451	244666	224138	1.12763834735827	0.995747640641172	1.2769984989511	
T_8	POD689_2	[DelT]89	2	1	244666	224138	1.83220253081777	0.166136777906489	20.2060383994238	
T_8	EXO1_KO22_d3	[DelT]89	2	4	244666	224138	0.458044501847432	0.0838960112100854	2.50077164154189	
T_8	RPE1_WT_U1	[DelT]89	6	4	244666	224138	1.37415597155236	0.387777100820331	4.8695619987832	
T_8	RPE1_c2_MSH2_7_1	[DelT]89	564	518	244666	224138	0.997444292624176	0.885171348595389	1.12395765912133	
T_8	SETD2_KO19_d3	[InsT]89	3	3	244666	224138	0.916096835238675	0.184898665648787	4.53888300702196	
T_8	RPE1_c2_MSH2_9_2	[InsT]89	277	259	244666	224138	0.979741961795164	0.826980877604406	1.16072129077864	
T_8	POD689_2	[InsT]89	3	1	244666	224138	2.74831502924431	0.285877833168491	26.4212003297171	
T_8	EXO1_KO22_d3	[InsT]89	4	8	244666	224138	0.458040071608995	0.137925691525584	1.5211140497393	
T_8	RPE1_WT_U1	[InsT]89	8	6	244666	224138	1.22147106028279	0.423813777874557	3.5203941660197	
T_8	RPE1_c2_MSH2_7_1	[InsT]89	281	268	244666	224138	0.960490069650927	0.812405878500476	1.13556683710961	
T_8	SETD2_KO19_d4	[DelT]89	1	1	244666	224138	0.91609752110028	0.0573004943168852	14.6462029371843	
T_8	RPE1_c2_MSH2_9_3	[DelT]89	690	559	244666	224138	1.1311525671049	1.01162477947635	1.26480307326035	*
T_8	POLE_L424V_d1	[DelT]89	19	21	244666	224138	0.828837156431609	0.445601925353677	1.5416698016652	
T_8	MLH_A	[DelT]89	660	554	244666	224138	1.09162729649395	0.974908474138433	1.22232002907125	
T_8	RPE1_WT_U2	[DelT]89	9	9	244666	224138	0.91609477758658	0.363640656746927	2.30785426753165	
T_8	RPE1_c2_MSH2_7_2	[DelT]89	553	446	244666	224138	1.13618700330265	1.00281143058589	1.28730174696915	*
T_8	SETD2_KO19_d4	[InsT]89	5	4	244666	224138	1.14512529581748	0.307499370168251	4.26443781788422	
